2025-05-03 12:18:54,3,24,0,1
2025-05-03 12:19:20,3,16,69,3
2025-05-03 12:25:38,3,11,55,3
2025-05-03 12:25:56,3,16,60,3
2025-05-03 12:29:50,3,17,18,3
2025-05-03 12:33:56,3,21,0,3
2025-05-03 12:38:00,3,16,29,3
2025-05-04 11:14:05,3,20,0,2
2025-05-04 11:18:12,3,19,0,2
2025-05-04 11:22:59,3,15,57,3
2025-05-04 11:28:22,3,19,10,3
2025-05-04 11:33:22,3,21,0,3
2025-05-05 09:57:11,3,22,0,2
2025-05-05 10:02:00,3,20,0,3
2025-05-05 10:06:07,3,19,1,3
2025-05-05 10:10:42,3,19,0,2
2025-05-05 10:14:45,3,20,0,1
2025-05-06 09:01:56,3,23,0,1
2025-05-06 09:06:06,3,20,0,3
2025-05-06 09:09:55,3,16,51,3
2025-05-06 09:14:54,3,20,6,3
2025-05-06 09:17:56,3,15,66,3
2025-05-07 09:37:08,3,13,62,3
2025-05-07 09:46:09,3,19,0,2
2025-05-07 09:50:17,3,22,0,2
2025-05-07 09:53:58,3,15,3,13
2025-05-07 09:58:23,3,18,3,15
2025-05-08 12:08:49,3,15,55,3
2025-05-08 12:12:48,3,16,3,17
2025-05-08 12:17:04,3,20,0,0
2025-05-08 12:20:40,3,21,0,2
2025-05-08 12:24:48,3,17,0,1
2025-05-10 12:48:03,3,17,10,3
2025-05-10 12:51:58,3,15,42,3
2025-05-10 12:56:01,3,19,0,3
2025-05-10 13:00:48,3,19,0,2
