2025-03-03 10:35:31,3,20,9,3
2025-03-03 10:41:13,3,20,0,3
2025-03-03 10:45:12,3,14,75,3
2025-03-04 10:42:08,3,18,52,3
2025-03-04 10:46:30,3,17,0,3
2025-03-04 10:49:29,3,13,66,3
2025-03-05 10:03:58,3,12,58,3
2025-03-05 10:06:29,3,14,78,3
2025-03-05 10:09:24,3,10,86,3
2025-03-05 10:18:20,3,18,0,2
2025-03-05 10:21:02,3,15,46,3
2025-03-12 13:19:53,3,17,0,2
2025-03-12 13:24:03,3,21,0,0
2025-03-12 13:27:08,3,17,39,3
2025-03-12 13:31:41,3,20,0,1
2025-03-12 13:35:11,3,18,0,1
2025-03-14 13:56:12,3,13,77,3
2025-03-14 13:58:55,3,17,47,3
2025-03-14 14:03:00,3,22,0,0
2025-03-17 10:52:19,3,14,40,3
2025-03-17 10:54:51,3,12,84,3
2025-03-17 10:58:16,3,16,41,3
2025-03-17 11:04:21,3,18,0,1
2025-03-17 11:07:32,3,14,43,3
2025-03-18 10:49:05,3,12,88,3
2025-03-18 10:53:29,3,21,0,1
2025-03-18 10:57:04,3,18,0,2
2025-03-18 11:00:39,3,17,32,3
2025-03-18 11:04:17,3,21,0,1
2025-03-19 10:46:34,3,16,37,3
2025-03-19 10:50:13,3,19,0,1
2025-03-19 10:54:07,3,21,0,0
2025-03-19 10:56:53,3,14,43,3
2025-03-19 11:01:32,3,20,0,1
2025-03-20 13:54:22,3,21,0,1
2025-03-20 13:59:10,3,16,12,3
2025-03-20 14:03:43,3,18,0,2
2025-03-20 14:08:24,3,17,11,3
2025-03-20 14:13:29,3,11, 89,3
2025-03-22 11:42:41,3,21,0,2
2025-03-22 11:46:51,3,17,0,2
2025-03-22 11:52:35,3,21,0,2
2025-03-22 11:55:22,3,13,81,3
2025-03-22 11:59:29,3,16,1,3
2025-03-24 11:37:52,3,17,11,3
2025-03-24 11:42:53,3,18,0,2
2025-03-24 11:47:37,3,17,0,2
2025-03-24 11:51:35,3,20,0,0
2025-03-24 11:55:13,3,18,0,2
2025-03-25 10:40:11,3,15,0,3
2025-03-25 10:45:29,3,16,0,2
2025-03-25 10:51:31,3,20,13,3
2025-03-25 10:56:12,3,16,24,3
2025-03-25 11:21:36,3,20,0,2
2025-03-26 12:18:42,3,9,108,3
2025-03-26 12:21:46,3,14,11,3
2025-03-26 12:29:57,3,16,0,1
2025-03-26 12:33:43,3,21,8,3
2025-03-26 12:38:17,3,19,0,2
2025-03-27 15:35:11,3,20,0,1
2025-03-27 15:38:33,3,19,22,3
2025-03-27 15:42:24,3,15,29,3
2025-03-27 15:46:57,3,18,0,2
2025-03-27 15:51:03,3,17,0,3
2025-03-28 12:17:16,3,14,7,3
2025-03-28 12:20:59,3,17,20,3
2025-03-28 12:25:34,3,16,0,2
2025-03-28 12:29:18,3,17,9,3
2025-03-28 12:33:56,3,19,0,1
