2025-08-02 11:18:08,3,20,0,1
2025-08-02 11:21:43,3,18,9,9
2025-08-02 11:26:04,3,15,26,3
2025-08-02 11:30:39,3,22,0,0
2025-08-02 11:33:33,3,15,46,3
2025-08-02 11:40:50,3,20,0,1
2025-08-02 11:47:28,3,16,46,3
2025-08-02 11:52:06,3,15,4,3
2025-08-03 14:16:20,3,16,25,3
2025-08-03 14:21:01,3,19,0,1
2025-08-03 14:26:29,3,19,0,2
2025-08-03 14:31:21,3,21,0,2
2025-08-03 14:35:47,3,19,0,2
2025-08-05 09:31:36,3,23,0,2
2025-08-05 09:37:19,3,16,46,3
2025-08-05 09:41:45,3,17,4,3
2025-08-05 09:46:29,3,16,0,2
2025-08-06 09:26:54,3,20,0,0
2025-08-06 09:29:47,3,13,55,3
2025-08-06 09:34:02,3,17,45,3
2025-08-06 09:39:33,3,21,0,2
2025-08-06 09:44:02,3,17,0,2
